President,start_date,end_date,approving,disapproving,unsure
Trump,04/24/2017,04/30/2017,41,54,5
Trump,05/01/2017,05/07/2017,42,53,5
Trump,05/08/2017,05/14/2017,38,56,6
Trump,05/15/2017,05/21/2017,38,56,6
Trump,05/22/2017,05/28/2017,41,54,5
Trump,05/29/2017,06/04/2017,38,56,6
Trump,06/05/2017,06/11/2017,37,58,5
Trump,06/12/2017,06/18/2017,38,57,5
Trump,06/19/2017,06/25/2017,39,56,5
Trump,06/26/2017,07/02/2017,39,56,5
Trump,07/03/2017,07/09/2017,38,57,5
Trump,07/10/2017,07/16/2017,39,56,5
Trump,07/17/2017,07/23/2017,37,58,5
Trump,07/24/2017,07/30/2017,38,57,5
Trump,07/31/2017,08/06/2017,37,58,5
Trump,08/07/2017,08/13/2017,36,58,6
Trump,08/14/2017,08/20/2017,37,58,5
Trump,08/21/2017,08/27/2017,35,60,5
Trump,08/28/2017,09/03/2017,36,59,5
Trump,09/04/2017,09/10/2017,37,57,6
Trump,09/11/2017,09/17/2017,38,57,5
Trump,09/18/2017,09/24/2017,38,55,7
Trump,09/25/2017,10/01/2017,37,58,5
Trump,10/02/2017,10/08/2017,38,56,6
Trump,10/09/2017,10/15/2017,37,57,6
Trump,10/16/2017,10/22/2017,36,58,6
Trump,10/23/2017,10/29/2017,35,60,5
Trump,10/30/2017,11/05/2017,38,58,4
Trump,11/06/2017,11/12/2017,38,56,6
Trump,11/13/2017,11/19/2017,38,57,5
Trump,11/20/2017,11/26/2017,37,56,7
Trump,11/27/2017,12/03/2017,35,59,6
Trump,12/04/2017,12/10/2017,36,59,5
Trump,12/11/2017,12/17/2017,35,60,5
Trump,12/18/2017,12/24/2017,37,57,6
Trump,12/25/2017,12/31/2017,39,55,6
Trump,01/01/2018,01/07/2018,37,58,5
Trump,01/08/2018,01/14/2018,38,57,5
Trump,01/15/2018,01/21/2018,36,59,5
Trump,01/21/2018,01/28/2018,38,58,4
Trump,01/29/2018,02/04/2018,40,57,3
Trump,02/05/2018,02/11/2018,40,57,3
Trump,02/12/2018,02/18/2018,37,59,4
Trump,02/19/2018,02/25/2018,39,56,5
Trump,02/26/2018,03/04/2018,39,55,6
Trump,03/05/2018,03/11/2018,39,56,5
Trump,03/12/2018,03/18/2018,40,56,4
Trump,03/19/2018,03/25/2018,39,55,6
Trump,03/26/2018,03/31/2018,39,55,6
Trump,04/02/2018,04/08/2018,41,54,5
Trump,04/09/2018,04/15/2018,39,55,6
Trump,04/16/2018,04/22/2018,38,57,5
Trump,04/23/2018,04/29/2018,42,53,5
Trump,04/30/2018,05/06/2018,42,52,6
Trump,05/07/2018,05/13/2018,43,52,5
Trump,05/14/2018,05/20/2018,42,54,4
Trump,05/21/2018,05/27/2018,40,55,5
Trump,05/28/2018,06/03/2018,41,55,4
Trump,06/04/2018,06/10/2018,42,54,4
Trump,06/11/2018,06/17/2018,45,50,5
Trump,06/18/2018,06/24/2018,41,55,4
Trump,06/25/2018,07/01/2018,42,53,5
Trump,07/02/2018,07/08/2018,41,56,3
Trump,07/09/2018,07/15/2018,43,52,5
Trump,07/16/2018,07/22/2018,42,54,4
Trump,07/23/2018,07/29/2018,40,55,5
Trump,07/30/2018,08/05/2018,41,54,5
Trump,08/06/2018,08/12/2018,39,56,5
Trump,08/13/2018,08/19/2018,42,52,6
Trump,08/20/2018,08/26/2018,41,54,5
Trump,08/27/2018,09/02/2018,41,53,6
Trump,09/03/2018,09/09/2018,40,54,6
Trump,09/10/2018,09/16/2018,38,56,6
Trump,09/17/2018,09/23/2018,40,56,4
Trump,09/24/2018,09/30/2018,42,53,5
Trump,10/01/2018,10/07/2018,43,53,4
Trump,10/08/2018,10/14/2018,44,51,5
